,Time,Dominant Freq.,X,Y,Amplitude,Phase,,Wavelength,Amp/Wave
0,1782,FALSE,25,0,1.563123623,-1.954142271,,0.04,39.07809057
1,1782,FALSE,24,1,1.607861682,-2.123358809,,0.041666667,38.58868036
0,1783,FALSE,25,0,1.563478168,-1.963539536,,0.04,39.0869542
1,1783,FALSE,24,1,1.608261398,-2.131578931,,0.041666667,38.59827355
0,1784,FALSE,25,0,1.564195202,-1.973388617,,0.04,39.10488006
1,1784,FALSE,24,1,1.608599086,-2.140231581,,0.041666667,38.60637807
0,1785,FALSE,25,0,1.564785286,-1.983060529,,0.04,39.11963215
1,1785,FALSE,24,1,1.608929976,-2.148366668,,0.041666667,38.61431944
0,1786,FALSE,25,0,1.565843368,-1.992271583,,0.04,39.14608421
1,1786,FALSE,24,1,1.609711104,-2.156999967,,0.041666667,38.6330665
0,1787,FALSE,25,0,1.566873326,-2.001435375,,0.04,39.17183315
1,1787,FALSE,24,1,1.610449992,-2.165629322,,0.041666667,38.65079982
0,1788,FALSE,25,0,1.56763854,-2.010957948,,0.04,39.1909635
1,1788,FALSE,24,1,1.610923408,-2.173948758,,0.041666667,38.66216179
0,1789,FALSE,25,0,1.568290852,-2.020360153,,0.04,39.20727129
1,1789,FALSE,24,1,1.61192515,-2.182557952,,0.041666667,38.68620361
0,1790,FALSE,25,0,1.568633504,-2.029810021,,0.04,39.21583761
1,1790,FALSE,24,1,1.612851804,-2.191069661,,0.041666667,38.70844329
0,1791,FALSE,25,0,1.568916503,-2.039539913,,0.04,39.22291257
1,1791,FALSE,24,1,1.613383639,-2.199564587,,0.041666667,38.72120733
0,1792,FALSE,25,0,1.569504618,-2.049017758,,0.04,39.23761544
1,1792,FALSE,24,1,1.614457399,-2.208170606,,0.041666667,38.74697758
0,1793,FALSE,25,0,1.569906685,-2.058412798,,0.04,39.24766711
1,1793,FALSE,24,1,1.615210937,-2.216478529,,0.041666667,38.76506249
0,1794,FALSE,25,0,1.570129248,-2.067677432,,0.04,39.25323121
1,1794,FALSE,24,1,1.615854782,-2.224965664,,0.041666667,38.78051476
0,1795,FALSE,25,0,1.570317507,-2.076943466,,0.04,39.25793768
1,1795,FALSE,24,1,1.617055309,-2.233632339,,0.041666667,38.80932742
0,1796,FALSE,25,0,1.570837828,-2.086098731,,0.04,39.27094569
1,1796,FALSE,24,1,1.617393701,-2.242191502,,0.041666667,38.81744883
0,1797,FALSE,25,0,1.571694112,-2.095312965,,0.04,39.29235281
1,1797,FALSE,24,1,1.617646754,-2.250721552,,0.041666667,38.8235221
0,1798,FALSE,25,0,1.571720961,-2.104952409,,0.04,39.29302401
1,1798,FALSE,24,1,1.6180959,-2.259046263,,0.041666667,38.83430159
0,1799,FALSE,25,0,1.571691789,-2.114621486,,0.04,39.29229471
1,1799,FALSE,24,1,1.618489846,-2.267374692,,0.041666667,38.8437563
0,1800,FALSE,25,0,1.572528622,-2.123807085,,0.04,39.31321554
1,1800,FALSE,24,1,1.618857468,-2.27594262,,0.041666667,38.85257924
0,1801,FALSE,25,0,1.572406346,-2.133076354,,0.04,39.31015864
1,1801,FALSE,24,1,1.61903036,-2.284242059,,0.041666667,38.85672865
0,1802,FALSE,25,0,1.572682049,-2.142365309,,0.04,39.31705122
1,1802,FALSE,24,1,1.618962096,-2.292578977,,0.041666667,38.8550903
0,1803,FALSE,25,0,1.573031387,-2.151639658,,0.04,39.32578467
1,1803,FALSE,24,1,1.619139472,-2.30109431,,0.041666667,38.85934733
0,1804,FALSE,25,0,1.573549926,-2.161023693,,0.04,39.33874814
1,1804,FALSE,24,1,1.619397228,-2.30925046,,0.041666667,38.86553347
0,1805,FALSE,25,0,1.574040319,-2.170719135,,0.04,39.35100797
1,1805,FALSE,24,1,1.619683236,-2.317829047,,0.041666667,38.87239766
0,1806,FALSE,25,0,1.574104389,-2.180297732,,0.04,39.35260973
1,1806,FALSE,24,1,1.619535083,-2.32626636,,0.041666667,38.868842
0,1807,FALSE,25,0,1.574435666,-2.189439402,,0.04,39.36089164
1,1807,FALSE,24,1,1.620535916,-2.334754415,,0.041666667,38.892862
0,1808,FALSE,25,0,1.574671589,-2.199029982,,0.04,39.36678973
1,1808,FALSE,24,1,1.621270546,-2.343066056,,0.041666667,38.91049311
0,1809,FALSE,25,0,1.575169805,-2.208621518,,0.04,39.37924512
1,1809,FALSE,24,1,1.62182531,-2.351643955,,0.041666667,38.92380744
0,1810,FALSE,25,0,1.575268874,-2.217937602,,0.04,39.38172186
1,1810,FALSE,24,1,1.622942066,-2.360264912,,0.041666667,38.95060959
0,1811,FALSE,25,0,1.575320463,-2.227137199,,0.04,39.38301157
1,1811,FALSE,24,1,1.623717398,-2.368583187,,0.041666667,38.96921756
0,1812,FALSE,25,0,1.57615573,-2.236094092,,0.04,39.40389325
1,1812,FALSE,24,1,1.624220478,-2.377362947,,0.041666667,38.98129148
0,1813,FALSE,25,0,1.576802293,-2.24557723,,0.04,39.42005732
1,1813,FALSE,24,1,1.624983537,-2.385862139,,0.041666667,38.99960488
0,1814,FALSE,25,0,1.577277513,-2.255320716,,0.04,39.43193783
1,1814,FALSE,24,1,1.625907375,-2.394473705,,0.041666667,39.02177701
0,1815,FALSE,25,0,1.578010835,-2.264725053,,0.04,39.45027087
1,1815,FALSE,24,1,1.626343942,-2.402735677,,0.041666667,39.03225461
0,1816,FALSE,25,0,1.578408809,-2.274547264,,0.04,39.46022023
1,1816,FALSE,24,1,1.626536387,-2.410847173,,0.041666667,39.03687328
0,1817,FALSE,25,0,1.578573976,-2.283970405,,0.04,39.46434939
1,1817,FALSE,24,1,1.627179441,-2.419473036,,0.041666667,39.05230658
0,1818,FALSE,25,0,1.578327103,-2.293400635,,0.04,39.45817758
1,1818,FALSE,24,1,1.62761467,-2.427600744,,0.041666667,39.06275208
0,1819,FALSE,25,0,1.578464939,-2.302650544,,0.04,39.46162348
1,1819,FALSE,24,1,1.627753124,-2.435643647,,0.041666667,39.06607496
0,1820,FALSE,25,0,1.578554429,-2.312247201,,0.04,39.46386072
1,1820,FALSE,24,1,1.627687082,-2.444064643,,0.041666667,39.06448996
0,1821,FALSE,25,0,1.579024197,-2.321733009,,0.04,39.47560492
1,1821,FALSE,24,1,1.627572246,-2.452621552,,0.041666667,39.06173391
0,1822,FALSE,25,0,1.578769547,-2.331167162,,0.04,39.46923868
1,1822,FALSE,24,1,1.628113235,-2.461362719,,0.041666667,39.07471764
0,1823,FALSE,25,0,1.578889476,-2.340420308,,0.04,39.4722369
1,1823,FALSE,24,1,1.628188732,-2.469897273,,0.041666667,39.07652957
0,1824,FALSE,25,0,1.578960661,-2.349985773,,0.04,39.47401652
1,1824,FALSE,24,1,1.627559457,-2.478128272,,0.041666667,39.06142696
0,1825,FALSE,25,0,1.578547437,-2.359434532,,0.04,39.46368593
1,1825,FALSE,24,1,1.627791304,-2.486225137,,0.041666667,39.0669913
0,1826,FALSE,25,0,1.578320328,-2.368961429,,0.04,39.45800821
1,1826,FALSE,24,1,1.627105863,-2.494797826,,0.041666667,39.05054071
0,1827,FALSE,25,0,1.578612099,-2.377979655,,0.04,39.46530247
1,1827,FALSE,24,1,1.627092288,-2.50282124,,0.041666667,39.05021491
0,1828,FALSE,25,0,1.578742813,-2.386941033,,0.04,39.46857034
1,1828,FALSE,24,1,1.627759578,-2.511017077,,0.041666667,39.06622987
0,1829,FALSE,25,0,1.578810674,-2.395775605,,0.04,39.47026686
1,1829,FALSE,24,1,1.62845432,-2.519187443,,0.041666667,39.08290368
0,1830,FALSE,25,0,1.578568159,-2.405147534,,0.04,39.46420397
1,1830,FALSE,24,1,1.629841311,-2.527502403,,0.041666667,39.11619146
0,1831,FALSE,25,0,1.578612405,-2.414220992,,0.04,39.46531013
1,1831,FALSE,24,1,1.630624248,-2.535563081,,0.041666667,39.13498195
0,1832,FALSE,25,0,1.578891741,-2.423228807,,0.04,39.47229353
1,1832,FALSE,24,1,1.630814194,-2.543832436,,0.041666667,39.13954065
0,1833,FALSE,25,0,1.579234414,-2.432416564,,0.04,39.48086036
1,1833,FALSE,24,1,1.630813315,-2.552531749,,0.041666667,39.13951955
0,1834,FALSE,25,0,1.579240798,-2.441852469,,0.04,39.48101995
1,1834,FALSE,24,1,1.63134488,-2.560485852,,0.041666667,39.15227711
0,1835,FALSE,25,0,1.579884686,-2.451329453,,0.04,39.49711716
1,1835,FALSE,24,1,1.632136925,-2.568946314,,0.041666667,39.17128619
0,1836,FALSE,25,0,1.580398546,-2.460808349,,0.04,39.50996366
1,1836,FALSE,24,1,1.632369465,-2.5772227,,0.041666667,39.17686717
0,1837,FALSE,25,0,1.5804338,-2.470165607,,0.04,39.510845
1,1837,FALSE,24,1,1.632168573,-2.58565397,,0.041666667,39.17204574
0,1838,FALSE,25,0,1.580367001,-2.479436833,,0.04,39.50917504
1,1838,FALSE,24,1,1.631935527,-2.594284595,,0.041666667,39.16645266
0,1839,FALSE,25,0,1.580635692,-2.488920075,,0.04,39.51589231
1,1839,FALSE,24,1,1.631966238,-2.602624595,,0.041666667,39.1671897
0,1840,FALSE,25,0,1.581140896,-2.498048732,,0.04,39.52852239
1,1840,FALSE,24,1,1.631984094,-2.610711194,,0.041666667,39.16761827
0,1841,FALSE,25,0,1.581325462,-2.507549193,,0.04,39.53313655
1,1841,FALSE,24,1,1.632731275,-2.618404691,,0.041666667,39.18555061
0,1842,FALSE,25,0,1.581585563,-2.51685052,,0.04,39.53963908
1,1842,FALSE,24,1,1.632681642,-2.6263054,,0.041666667,39.18435941
0,1843,FALSE,25,0,1.582135058,-2.526692327,,0.04,39.55337644
1,1843,FALSE,24,1,1.63215465,-2.634566325,,0.041666667,39.1717116
0,1844,FALSE,25,0,1.581547173,-2.536420077,,0.04,39.53867933
1,1844,FALSE,24,1,1.632670646,-2.642681336,,0.041666667,39.18409551
0,1845,FALSE,25,0,1.581674485,-2.546124312,,0.04,39.54186213
1,1845,FALSE,24,1,1.6328794,-2.650738719,,0.041666667,39.1891056
0,1846,FALSE,25,0,1.582160268,-2.555452298,,0.04,39.55400669
1,1846,FALSE,24,1,1.633670183,-2.659380059,,0.041666667,39.2080844
0,1847,FALSE,25,0,1.582887334,-2.565059809,,0.04,39.57218334
1,1847,FALSE,24,1,1.633731181,-2.667216557,,0.041666667,39.20954835
0,1848,FALSE,25,0,1.5833373,-2.575011391,,0.04,39.58343251
1,1848,FALSE,24,1,1.633569432,-2.675447425,,0.041666667,39.20566638
0,1849,FALSE,25,0,1.583686553,-2.584671489,,0.04,39.59216381
1,1849,FALSE,24,1,1.63347798,-2.68397549,,0.041666667,39.20347153
0,1850,FALSE,25,0,1.584766202,-2.594225111,,0.04,39.61915505
1,1850,FALSE,24,1,1.634044897,-2.692520238,,0.041666667,39.21707752
0,1851,FALSE,25,0,1.58506409,-2.603898497,,0.04,39.62660226
1,1851,FALSE,24,1,1.634086118,-2.701065229,,0.041666667,39.21806684
0,1852,FALSE,25,0,1.585560971,-2.613222838,,0.04,39.63902428
1,1852,FALSE,24,1,1.634575521,-2.708627193,,0.041666667,39.22981249
0,1853,FALSE,25,0,1.585290137,-2.622565003,,0.04,39.63225342
1,1853,FALSE,24,1,1.635454767,-2.71666121,,0.041666667,39.2509144
0,1854,FALSE,25,0,1.586028388,-2.631664247,,0.04,39.65070971
1,1854,FALSE,24,1,1.63614761,-2.724832133,,0.041666667,39.26754265
0,1855,FALSE,25,0,1.586416921,-2.640936491,,0.04,39.66042303
1,1855,FALSE,24,1,1.636847641,-2.733059173,,0.041666667,39.28434338
0,1856,FALSE,25,0,1.586583502,-2.650423136,,0.04,39.66458756
1,1856,FALSE,24,1,1.637668999,-2.740827867,,0.041666667,39.30405598
0,1857,FALSE,25,0,1.587361136,-2.659548172,,0.04,39.68402841
1,1857,FALSE,24,1,1.638740836,-2.748513209,,0.041666667,39.32978006
0,1858,FALSE,25,0,1.587821235,-2.668996698,,0.04,39.69553088
1,1858,FALSE,24,1,1.639215025,-2.756741061,,0.041666667,39.34116061
0,1859,FALSE,25,0,1.588019744,-2.678557118,,0.04,39.7004936
1,1859,FALSE,24,1,1.639248649,-2.764956852,,0.041666667,39.34196757
0,1860,FALSE,25,0,1.588441057,-2.687869467,,0.04,39.71102642
1,1860,FALSE,24,1,1.639608888,-2.773092065,,0.041666667,39.35061331
0,1861,FALSE,25,0,1.589014247,-2.696662935,,0.04,39.72535618
1,1861,FALSE,24,1,1.639993784,-2.781512557,,0.041666667,39.35985083
0,1862,FALSE,25,0,1.589398398,-2.705414724,,0.04,39.73495994
1,1862,FALSE,24,1,1.640915775,-2.790299249,,0.041666667,39.38197861
0,1863,FALSE,25,0,1.590240871,-2.714732743,,0.04,39.75602179
1,1863,FALSE,24,1,1.641582595,-2.798823199,,0.041666667,39.39798229
0,1864,FALSE,25,0,1.590949032,-2.723931974,,0.04,39.77372579
1,1864,FALSE,24,1,1.642106917,-2.807200998,,0.041666667,39.410566
0,1865,FALSE,25,0,1.591001967,-2.733451979,,0.04,39.77504919
1,1865,FALSE,24,1,1.64198994,-2.815710691,,0.041666667,39.40775855
0,1866,FALSE,25,0,1.59100556,-2.742468585,,0.04,39.77513899
1,1866,FALSE,24,1,1.642367537,-2.824179468,,0.041666667,39.41682089
0,1867,FALSE,25,0,1.590870742,-2.751656985,,0.04,39.77176855
1,1867,FALSE,24,1,1.642529631,-2.83280639,,0.041666667,39.42071115
0,1868,FALSE,25,0,1.590940476,-2.760862608,,0.04,39.77351191
1,1868,FALSE,24,1,1.642159308,-2.84116732,,0.041666667,39.4118234
0,1869,FALSE,25,0,1.590808046,-2.77008504,,0.04,39.77020114
1,1869,FALSE,24,1,1.642634701,-2.849462703,,0.041666667,39.42323283
0,1870,FALSE,25,0,1.59053799,-2.778987902,,0.04,39.76344974
1,1870,FALSE,24,1,1.642398871,-2.857579375,,0.041666667,39.41757289
0,1871,FALSE,25,0,1.590673333,-2.788399589,,0.04,39.76683333
1,1871,FALSE,24,1,1.643220808,-2.865984327,,0.041666667,39.43729938
0,1872,FALSE,25,0,1.591056595,-2.797247297,,0.04,39.77641487
1,1872,FALSE,24,1,1.644125027,-2.874020371,,0.041666667,39.45900066
0,1873,FALSE,25,0,1.591498435,-2.806443997,,0.04,39.78746088
1,1873,FALSE,24,1,1.64480699,-2.881904901,,0.041666667,39.47536775
0,1874,FALSE,25,0,1.591969936,-2.815598775,,0.04,39.79924841
1,1874,FALSE,24,1,1.645122809,-2.889731213,,0.041666667,39.48294742
0,1875,FALSE,25,0,1.592505789,-2.824867519,,0.04,39.81264471
1,1875,FALSE,24,1,1.64584126,-2.897866638,,0.041666667,39.50019024
0,1876,FALSE,25,0,1.592901884,-2.833844953,,0.04,39.82254711
1,1876,FALSE,24,1,1.646122298,-2.906153552,,0.041666667,39.50693516
0,1877,FALSE,25,0,1.593521407,-2.842957549,,0.04,39.83803516
1,1877,FALSE,24,1,1.646523437,-2.9144254,,0.041666667,39.51656249
0,1878,FALSE,25,0,1.593839193,-2.85216725,,0.04,39.84597983
1,1878,FALSE,24,1,1.647573499,-2.922478525,,0.041666667,39.54176398
0,1879,FALSE,25,0,1.594089528,-2.861247859,,0.04,39.85223819
1,1879,FALSE,24,1,1.648307386,-2.930406884,,0.041666667,39.55937727
0,1880,FALSE,25,0,1.594600361,-2.870083047,,0.04,39.86500902
1,1880,FALSE,24,1,1.648961116,-2.93856147,,0.041666667,39.57506679
0,1881,FALSE,25,0,1.594726561,-2.879230621,,0.04,39.86816402
1,1881,FALSE,24,1,1.649729476,-2.946108973,,0.041666667,39.59350742
0,1882,FALSE,25,0,1.595170573,-2.888492919,,0.04,39.87926432
1,1882,FALSE,24,1,1.650839027,-2.954086631,,0.041666667,39.62013665
0,1883,FALSE,25,0,1.595506752,-2.89763566,,0.04,39.88766881
1,1883,FALSE,24,1,1.65171188,-2.96246536,,0.041666667,39.64108511
0,1884,FALSE,25,0,1.595483959,-2.906620366,,0.04,39.88709897
1,1884,FALSE,24,1,1.652348358,-2.970828609,,0.041666667,39.65636058
0,1885,FALSE,25,0,1.59611458,-2.915694531,,0.04,39.90286451
1,1885,FALSE,24,1,1.65303866,-2.979094057,,0.041666667,39.67292783
0,1886,FALSE,25,0,1.596401233,-2.925169082,,0.04,39.91003083
1,1886,FALSE,24,1,1.654195004,-2.987652998,,0.041666667,39.7006801
0,1887,FALSE,25,0,1.596059159,-2.934199292,,0.04,39.90147897
1,1887,FALSE,24,1,1.655070663,-2.996100009,,0.041666667,39.7216959
0,1888,FALSE,25,0,1.595898165,-2.943690667,,0.04,39.89745411
1,1888,FALSE,24,1,1.655706841,-3.004923833,,0.041666667,39.73696418
0,1889,FALSE,25,0,1.596066986,-2.952734893,,0.04,39.90167464
1,1889,FALSE,24,1,1.656250343,-3.013369798,,0.041666667,39.75000823
0,1890,FALSE,25,0,1.595922693,-2.962254414,,0.04,39.89806733
1,1890,FALSE,24,1,1.656860599,-3.021728115,,0.041666667,39.76465438
0,1891,FALSE,25,0,1.595877223,-2.970943398,,0.04,39.89693057
1,1891,FALSE,24,1,1.657307889,-3.029819222,,0.041666667,39.77538934
0,1892,FALSE,25,0,1.596085674,-2.979926777,,0.04,39.90214184
1,1892,FALSE,24,1,1.657836828,-3.038257163,,0.041666667,39.78808388
0,1893,FALSE,25,0,1.596312031,-2.989225803,,0.04,39.90780077
1,1893,FALSE,24,1,1.6579434,-3.046637551,,0.041666667,39.79064159
0,1894,FALSE,25,0,1.596402565,-2.998263062,,0.04,39.91006413
1,1894,FALSE,24,1,1.658349931,-3.055567193,,0.041666667,39.80039835
0,1895,FALSE,25,0,1.597213688,-3.007750734,,0.04,39.93034221
1,1895,FALSE,24,1,1.658711742,-3.064208708,,0.041666667,39.80908182
0,1896,FALSE,25,0,1.59760307,-3.017065161,,0.04,39.94007675
1,1896,FALSE,24,1,1.659365218,-3.072321843,,0.041666667,39.82476523
0,1897,FALSE,25,0,1.598478507,-3.026183713,,0.04,39.96196268
1,1897,FALSE,24,1,1.660110773,-3.080654962,,0.041666667,39.84265855
0,1898,FALSE,25,0,1.599226951,-3.035536854,,0.04,39.98067378
1,1898,FALSE,24,1,1.660607733,-3.089317499,,0.041666667,39.85458559
0,1899,FALSE,25,0,1.599383428,-3.04520943,,0.04,39.9845857
1,1899,FALSE,24,1,1.661280447,-3.097547896,,0.041666667,39.87073073
0,1900,FALSE,25,0,1.600042596,-3.054301045,,0.04,40.00106491
1,1900,FALSE,24,1,1.661735393,-3.1060924,,0.041666667,39.88164943
0,1901,FALSE,25,0,1.599505672,-3.064018945,,0.04,39.98764179
1,1901,FALSE,24,1,1.661884654,-3.114099399,,0.041666667,39.8852317
0,1902,FALSE,25,0,1.600070769,-3.072939343,,0.04,40.00176923
1,1902,FALSE,24,1,1.661841963,-3.12257097,,0.041666667,39.88420711
0,1903,FALSE,25,0,1.600650521,-3.082241388,,0.04,40.01626302
1,1903,FALSE,24,1,1.66176334,-3.131085182,,0.041666667,39.88232016
0,1904,FALSE,25,0,1.601044266,-3.091911618,,0.04,40.02610666
1,1904,FALSE,24,1,1.661972271,-3.139887741,,0.041666667,39.88733451
0,1905,FALSE,25,0,1.601552817,-3.101492322,,0.04,40.03882042
1,1905,FALSE,24,1,1.662308136,3.135142806,,0.041666667,39.89539527
0,1906,FALSE,25,0,1.601857593,-3.111230636,,0.04,40.04643983
1,1906,FALSE,24,1,1.662828085,3.12663127,,0.041666667,39.90787403
0,1907,FALSE,25,0,1.602090386,-3.120710908,,0.04,40.05225965
1,1907,FALSE,24,1,1.662720566,3.118234577,,0.041666667,39.90529358
0,1908,FALSE,25,0,1.602757256,-3.129899999,,0.04,40.0689314
1,1908,FALSE,24,1,1.663414704,3.109577183,,0.041666667,39.9219529
0,1909,FALSE,25,0,1.603630112,-3.139182545,,0.04,40.09075281
1,1909,FALSE,24,1,1.664648102,3.101074712,,0.041666667,39.95155444
0,1910,FALSE,25,0,1.603924398,3.134660408,,0.04,40.09810994
1,1910,FALSE,24,1,1.664898418,3.092909248,,0.041666667,39.95756204
0,1911,FALSE,25,0,1.604102196,3.125362612,,0.04,40.10255491
1,1911,FALSE,24,1,1.665805343,3.084684861,,0.041666667,39.97932824
0,1912,FALSE,25,0,1.604857216,3.116009915,,0.04,40.1214304
1,1912,FALSE,24,1,1.666241561,3.076569279,,0.041666667,39.98979745
0,1913,FALSE,25,0,1.605217651,3.106643526,,0.04,40.13044127
1,1913,FALSE,24,1,1.666442349,3.068433285,,0.041666667,39.99461639
0,1914,FALSE,25,0,1.605517114,3.097340019,,0.04,40.13792784
1,1914,FALSE,24,1,1.667330791,3.060228833,,0.041666667,40.01593898
0,1915,FALSE,25,0,1.605815892,3.08870895,,0.04,40.14539731
1,1915,FALSE,24,1,1.668619447,3.052007933,,0.041666667,40.04686672
0,1916,FALSE,25,0,1.606277436,3.079796276,,0.04,40.15693591
1,1916,FALSE,24,1,1.669358291,3.043892721,,0.041666667,40.06459899
0,1917,FALSE,25,0,1.606793057,3.070432267,,0.04,40.16982643
1,1917,FALSE,24,1,1.669208307,3.035511611,,0.041666667,40.06099937
0,1918,FALSE,25,0,1.607057553,3.061092667,,0.04,40.17643882
1,1918,FALSE,24,1,1.670037426,3.026812879,,0.041666667,40.08089821
0,1919,FALSE,25,0,1.607475116,3.051609334,,0.04,40.18687791
1,1919,FALSE,24,1,1.670623489,3.01889364,,0.041666667,40.09496375
0,1920,FALSE,25,0,1.607486979,3.04242001,,0.04,40.18717449
1,1920,FALSE,24,1,1.670966712,3.01055195,,0.041666667,40.1032011
0,1921,FALSE,25,0,1.607598766,3.033319639,,0.04,40.18996916
1,1921,FALSE,24,1,1.671013219,3.002619914,,0.041666667,40.10431725
0,1922,FALSE,25,0,1.608199405,3.024218566,,0.04,40.20498512
1,1922,FALSE,24,1,1.671528458,2.994112422,,0.041666667,40.116683
0,1923,FALSE,25,0,1.608956858,3.014983647,,0.04,40.22392145
1,1923,FALSE,24,1,1.672438667,2.986018671,,0.041666667,40.13852801
0,1924,FALSE,25,0,1.609095787,3.005373302,,0.04,40.22739467
1,1924,FALSE,24,1,1.673041035,2.977740405,,0.041666667,40.15298483
0,1925,FALSE,25,0,1.60936132,2.99628042,,0.04,40.234033
1,1925,FALSE,24,1,1.673565897,2.969567467,,0.041666667,40.16558153
0,1926,FALSE,25,0,1.610184227,2.986998598,,0.04,40.25460567
1,1926,FALSE,24,1,1.674385246,2.960843528,,0.041666667,40.1852459
0,1927,FALSE,25,0,1.610228723,2.977476354,,0.04,40.25571807
1,1927,FALSE,24,1,1.674812296,2.952614222,,0.041666667,40.19549509
0,1928,FALSE,25,0,1.610502761,2.968251406,,0.04,40.26256902
1,1928,FALSE,24,1,1.67534741,2.944293688,,0.041666667,40.20833785
0,1929,FALSE,25,0,1.611086992,2.95911015,,0.04,40.27717481
1,1929,FALSE,24,1,1.675848617,2.935955447,,0.041666667,40.22036681
0,1930,FALSE,25,0,1.611435062,2.94974825,,0.04,40.28587654
1,1930,FALSE,24,1,1.675751974,2.927632831,,0.041666667,40.21804737
0,1931,FALSE,25,0,1.611839708,2.940713012,,0.04,40.2959927
1,1931,FALSE,24,1,1.67654562,2.91918607,,0.041666667,40.23709488
0,1932,FALSE,25,0,1.612835179,2.931394088,,0.04,40.32087947
1,1932,FALSE,24,1,1.677537007,2.910592325,,0.041666667,40.26088817
0,1933,FALSE,25,0,1.613430098,2.922440184,,0.04,40.33575245
1,1933,FALSE,24,1,1.677657821,2.902338483,,0.041666667,40.2637877
0,1934,FALSE,25,0,1.614181759,2.913404122,,0.04,40.35454399
1,1934,FALSE,24,1,1.677591051,2.894128403,,0.041666667,40.26218523
0,1935,FALSE,25,0,1.61440051,2.904247258,,0.04,40.36001274
1,1935,FALSE,24,1,1.677787,2.885643687,,0.041666667,40.266888
0,1936,FALSE,25,0,1.614656215,2.895377952,,0.04,40.36640538
1,1936,FALSE,24,1,1.678022076,2.877111463,,0.041666667,40.27252982
0,1937,FALSE,25,0,1.615305776,2.886407296,,0.04,40.3826444
1,1937,FALSE,24,1,1.678617749,2.868640385,,0.041666667,40.28682599
0,1938,FALSE,25,0,1.615627239,2.877328756,,0.04,40.39068097
1,1938,FALSE,24,1,1.679035479,2.860399786,,0.041666667,40.29685149
0,1939,FALSE,25,0,1.615087026,2.868190074,,0.04,40.37717565
1,1939,FALSE,24,1,1.680098273,2.852246977,,0.041666667,40.32235856
0,1940,FALSE,25,0,1.615174777,2.859118215,,0.04,40.37936942
1,1940,FALSE,24,1,1.68189015,2.843880069,,0.041666667,40.36536361
0,1941,FALSE,25,0,1.615155146,2.85012383,,0.04,40.37887865
1,1941,FALSE,24,1,1.68218005,2.83570614,,0.041666667,40.37232121
0,1942,FALSE,25,0,1.615299303,2.841184709,,0.04,40.38248258
1,1942,FALSE,24,1,1.683008833,2.827191761,,0.041666667,40.392212
0,1943,FALSE,25,0,1.615934886,2.831981434,,0.04,40.39837216
1,1943,FALSE,24,1,1.68362328,2.818773061,,0.041666667,40.40695872
0,1944,FALSE,25,0,1.61625796,2.822729396,,0.04,40.40644899
1,1944,FALSE,24,1,1.684257625,2.810331312,,0.041666667,40.422183
0,1945,FALSE,25,0,1.615804753,2.812899797,,0.04,40.39511883
1,1945,FALSE,24,1,1.684303935,2.802008531,,0.041666667,40.42329445
0,1946,FALSE,25,0,1.616201557,2.803759727,,0.04,40.40503892
1,1946,FALSE,24,1,1.68447209,2.793636021,,0.041666667,40.42733017
0,1947,FALSE,25,0,1.616512406,2.794367544,,0.04,40.41281015
1,1947,FALSE,24,1,1.684963382,2.785354587,,0.041666667,40.43912116
0,1948,FALSE,25,0,1.616972053,2.785268136,,0.04,40.42430131
1,1948,FALSE,24,1,1.685998794,2.77729289,,0.041666667,40.46397106
